"HolderAddress","Unique Tokens","Quantity","PendingBalanceUpdate"
"0x6ea2e492a7128508d609de8d9e562c611e587b33","4","-","No"
"0x6e28de65f3bf1c11bbed2efa22619e37454443de","4","-","No"
"0x7df220262a4c9ca1fa9b7224bc6f7f4572a892cc","4","-","No"
"0x68cf459bbe2b090f17833d885dfd291cddb586b0","4","-","No"
"0x2dd3a97aee2c998ac123ff0f71773b7c5f02ca71","4","-","No"
"0xaf5de4777c33ae69505fd190d6eb26f78b5d51b7","4","-","No"
"0xf1e25b3486b90b46cf0a828ea1c068a951c2c930","4","-","No"
"0xa91c2ceb9d2e343bfd5a12d5b3b3794346a8c473","4","-","No"
"0x4b0d93ecdadd048ec4cb10794fa48624e23a8c2d","4","-","No"
"0x4f0614814995bef67c4cc95a36ecc76ab46296c0","4","-","No"
"0xe408d65d495c567ab246e7c90f11d15d96c1738d","4","-","No"
"0x07349fe9d2b90fb21fa823246ae46589b4c8e7a2","4","-","No"
"0x884cbffd05e8ff75379ddd71fa74b747d251b67c","4","-","No"
"0x04cd9cc35601bb748cbc98b549545f44068cddeb","4","-","No"
"0x9ff38559bff25022f27dd4d469fd4561eaa816b7","4","-","No"
"0x7d99513d132c0030cfe254bb36fc2aebf2a51831","4","-","No"
"0xeb2913edd64f88813c873bf4320fc03c4e49bdcd","4","-","No"
"0xf2719d5f7ec66c38abd64bc5efda6876590b3b30","4","-","No"
"0xfaee289c8a5fe008c0ce4f9dad3faf7af014bb93","4","-","No"
"0xb20bf800d0e7411c590a167b9250394c7004a131","4","-","No"
"0xb23e32e08ee52d5176e3fe36150f369e1bf5e8a4","4","-","No"
"0x07bb98c1c3dbbddbe0bef1a8043f705ecc3d4273","4","-","No"
"0x470d235ca1caff614abee02d98ac3aa89a6758bd","4","-","No"
"0x7e4cab656162c16a2326c7b008c9cee2f978af5c","4","-","No"
"0xcdb1d02bc1da07e8d166241d339e645d1466579c","4","-","No"
"0x38cd808be77b1a61973e7202a8e1b96e98cf315b","4","-","No"
"0xc8dd49c2ffb2d07b496aae231075433c32702ff8","4","-","No"
"0xb9b98205f564666f7b432b942642e45d23acd5d4","4","-","No"
"0x0014ea9bbe130c8af7f00c8e61fc07368bdaaf7d","4","-","No"
"0x2caf293d8edc0891b0410d46216aef2009355a8b","4","-","No"
"0xf01b0ddebd3c22125ac691489a856d7e562ba534","4","-","No"
"0x6637b4b8fc4102135340509e294beeebf4793fa7","4","-","No"
"0xc0b54011af8591ac7f9dbc635ce3660b5db903a7","4","-","No"
"0xf1f957595dc117128bf7d3ac5f71042a889b826a","4","-","No"
"0xd35fc346e15ba5b446917c9fd23a9471d6144701","4","-","No"
"0x9529746295eaffc60937636e32f234f06bd16af3","4","-","No"
"0x0263e43c0de253a0fe354b60d35d2855c514a887","4","-","No"
"0x7e95da20083bcb74fecec9c77966c7d376b5a0d0","4","-","No"
"0x305938c5c6abb6440f1402cc7488b56fed153c0e","4","-","No"
"0x7230d59f056160b5bd420711f58765c2f34f51ba","4","-","No"
"0x0d8c44854055f4becdfee63d2f6286548ace0c34","4","-","No"
"0xcea2d0f16684691307966502bca88295fc22706b","4","-","No"
"0xc04a24f885d9ea1396e836ea44f22299964f9a11","4","-","No"
"0x785dc7204e2da8694c045e615562e946aadbf914","4","-","No"
"0xe76f1230c61160206306cb55e524d5843bad697a","4","-","No"
"0x88eeb79b0cce7000142bbb474562663b4ab623db","4","-","No"
"0xfbd08fd2b2c7148b4e38624158c3155b5b49f886","4","-","No"
"0x892cd5104290eb0747c9e206baffd74eebd9db26","4","-","No"
"0xf4cfa4ced07cf430903c851603424041649c78c0","4","-","No"
"0x459f9c4fe60c6100e65ecd639ba2b3f5b611418a","4","-","No"
"0x45370dd1e31ed2a11a84135046000fb3087b666f","4","-","No"
"0xde5a83fdcd07800e5f165486c34edb1525d40e44","4","-","No"
"0x67770b782cfab1da42a0079c35ee47e49d89c584","4","-","No"
"0x068287025be1d8597184e04771fe5286fefb47de","4","-","No"
"0xf8de1e04e35d3059ed38a80c23a85884c3a12833","4","-","No"
"0xf72131e357295ddbed1c478096bb81d90eff0c19","4","-","No"
"0x01b86aeebcd1ff94ac1195cfc8fd9e39db24db45","4","-","No"
"0x99eb8368478c9ab553c8ac4fd76364ae2ea26dcd","4","-","No"
"0x47fcb9b369bd73305f2cdb5403f2d8dfc19a8d96","4","-","No"
"0x56ff93114c7ab8489ccd4f33f4d0f7a4ff917263","4","-","No"
"0xeeda7f71df5a589a9b8c5794aa3d28d66a4ee672","4","-","No"
"0xfdd440fccaeef8244b146c6c3d67e508041d0509","4","-","No"
"0x63435ad7678ef11eb1c9f8d92aeee96c2294817a","4","-","No"
"0x8c57d1fab10d4b78f49ef5c6abaeb76a63710f61","4","-","No"
"0x33eecc48943aaeabb5328a25ff28eb85f67945c2","4","-","No"
"0x4da792b5058f59162e1b619749a0ce4e984d4841","4","-","No"
"0xe830786ee82ec2ba6e5811176c086e82051091d5","4","-","No"
"0xa3deb012dca06b12a7e9ae06738fccb4d39a6324","4","-","No"
"0x8450a7852495dafe063c3e436d0750698777965c","4","-","No"
"0xdf974829f6d977370b21e065ae445390cb9d010c","4","-","No"
"0x1228a857fd7ee845f4999f33540f6b9d0988e80d","4","-","No"
"0x0f6b5c480fdc3a1fafb1321b68c759873e677451","4","-","No"
"0x32573ec9734a1054cd0e35f0e28314e688089138","4","-","No"
"0xcd90574bc2ef39bcebbc5561c1c9d8e42110c239","4","-","No"
"0xf203840d1d187d2a6fe4e9e2f62a5181a0e07061","4","-","No"
"0x2bbc8fc8df4b96bb0ab8090c15e0128176328465","4","-","No"
"0xd23b97041b323176c8b595c85b9851b91922e2a9","4","-","No"
"0x5f8fb8e56e27951579806bfb04a651658aaf46e1","4","-","No"
"0x40db8365d1252bcb06598927698238a99d39228e","4","-","No"
"0x85ce0755f672fea5f67b8157e446d106f6f92465","4","-","No"
"0x70cc711c52d00d7229b89271e885b1716903c649","4","-","No"
"0x682a8bbc3398c7a22ae0e7876017352ccdc55841","4","-","No"
"0x6376ba69ade23d5ab1e307250ff277d54163d2d6","4","-","No"
"0x2421134c8e8278ad199f6886ae70c5c373da3b48","4","-","No"
"0x3e0715a1b08d1aa7ffa5a315b97fa9e46127525b","4","-","No"
"0xe15ebb6573496fd6860f7194285375fb94c9a7c2","4","-","No"
"0x4fabde849f3d23fb952ec868df6ae0eb97961207","4","-","No"
"0xeb60ef8013a5d6c665037cfecd412dcd424a8d00","4","-","No"
"0xbb5e233ff7f4eaa6a9e80cc3fd4f4021e3b1a368","4","-","No"
"0xefbc53e0afdc9f649bc1ab692461df57e70a560f","4","-","No"
"0x360cebac3453204d44032d4e4d2c9896de48a85c","4","-","No"
"0x429797776999e11f63c649fb31fc89afb41521c4","4","-","No"
"0x76e059c6ff6bf9fffd5f33afdf4ab2fd511c9df4","4","-","No"
"0x0531fea6d198171c7a1dbe559307b051222c8ca0","4","-","No"
"0x3f4373afdde3d7de3ac433acc7de685338c3980e","4","-","No"
"0x5280537847c00723a2e710349390bff199661cd3","4","-","No"
"0x57febe3600ad2b99bbb947249d9ab225a08e570a","4","-","No"
"0x9d09ec3cbb97bc6571168a155cad17043ff1093d","4","-","No"
"0x6cfa99b2352163d70bd52de24cdbf553374b9335","4","-","No"
"0x6ecba7527448bb56caba8ca7768d271deaea72a9","4","-","No"
"0x520768717f317893e749b363399f51bc8a092cfc","4","-","No"
"0x79603115df2ba00659adc63192325cf104ca529c","4","-","No"
"0x6e4817d4d3be44e7049e3633b8cb7d8ffbe5634a","4","-","No"
"0x4ab68d88c0eebe11c0e44d98a1a24279c8c1c66c","4","-","No"
"0xd174ad0d1e36c7a60cd922e966354095233f8f23","4","-","No"
"0xa6ed26749cb54591291b4550a82f15ff64ae98d9","4","-","No"
"0x9ed2af9d4ab71740e4d63fab593be7e8701ea169","4","-","No"
"0xfa65e65a6321c37486972d71b3f50400bd43f974","4","-","No"
"0xcd0b67a61e5e8f4616c19e421e929813b6d947df","4","-","No"
"0x0c86262354095fa35a21b58af3e0dd94d0ba767c","4","-","No"
"0xfcae89f3319c760d4f481a522aa717af81e93e77","4","-","No"
"0xa15ba78a0d99020392efcd5b207a649b364647be","4","-","No"
"0x37f5e5aabc23e9891c33bf128d6d2e0557225997","4","-","No"
"0x9234a405b420a746eaa6631f80c8df3c86629505","4","-","No"
"0x4d6caa3e0983fac7b514d60339ebb538c5a85aae","4","-","No"
"0x5ee6a7acc52714a736da807eba65c72358ed43e5","4","-","No"
"0x674f357be1c16b6e7e29e1ecf3565fe876d7f5eb","4","-","No"
"0x7d4053510c0e2ce0f127cf890fdb84f1a36cdc6d","4","-","No"
"0x87d63b96ca7695775fdde18ade27480143f9dfa0","4","-","No"
"0xa67b426eb6de4c24ecb3f778ed3f9c09ae0699cb","4","-","No"
"0x2f9035f14d9134bed45e2642ae148f673f5ecb7e","4","-","No"
"0x6cb4890d712c91020df2e62fb7bb869ce6ca3e8a","4","-","No"
"0x0c77c848febd7cee88b89e89975a5c45eaf540df","4","-","No"
"0x6cc4ead03b6fda979fa33b40546ba5d09c35396a","4","-","No"
"0x865281fba7f14511d77674a02c2f01c019d19826","4","-","No"
"0x747811193cd339582929344c74e315339db57446","4","-","No"
"0xd454ed303748bb5a433388f9508433ba5d507030","4","-","No"
"0x36101c09dd5453721e29e6295be9006bb81a1127","4","-","No"
"0xb9f1eca1d567fb0f94990bb831f473530ede36d4","4","-","No"
"0x33f6ee932cea603fafd6854827259be172c91da4","4","-","No"
"0x5c5f887237882ee7c56fa754b37c776bcc4f801b","4","-","No"
"0xcb15649d7b7a1eb01fb1acd14809de6cf82aa1a0","4","-","No"
"0xba715566ebb933102651465b02e8dba50b29dd43","4","-","No"
"0x4239e69e6fc57afc60269d8b851fe02e511f9a88","4","-","No"
"0xf8e8deda67cfb656cc067a42e170b5ea852111d5","4","-","No"
"0x1b4983d160b43abd7861ebd968201099cc559183","4","-","No"
"0x12cb6f5eb0d90f8978deb060c46539e8b8725509","4","-","No"
"0xe816c943e987e094e09a23bf7b528e773615a4ca","4","-","No"
"0xb1e302b3a3b0de2173c1a1c2de19d2868b7c446d","4","-","No"
"0x138dd537d56f2f2761a6fc0a2a0ace67d55480fe","4","-","No"
"0xbb77abd307946a2832d3ad9f96d573dbcfe05661","4","-","No"
"0x2caf97331ffa906b8080165996fe57c6d5eac986","4","-","No"
"0x29f38539edd0af82ca268eab907651671a9fcddb","4","-","No"
"0x9cc20ecf4e944f34bdc670b8e7412b818fc91866","4","-","No"
"0xf4923ee86af285ea74df3f7360419aa30b471877","4","-","No"
"0xe981ef0018174521f06452b70b393da110a0e5a0","4","-","No"
"0x98b71f1c4469dcb5d4519ca1ea253c5220b48c11","4","-","No"
"0xe5964fd10170c8291cf97552284d995a006e67ae","4","-","No"
"0xfd1bd701afb8da8b0347fd6f9af61fc899890935","4","-","No"
"0xa1958a37c21372482deff4618baebbec23c9a449","4","-","No"
"0xaa7a9d80971e58641442774c373c94aafee87d66","4","-","No"
"0xbcc181046fd96ccadf0cebe30d4ff67d4373a126","4","-","No"
"0x72eb41ae7f943445da9932662d31a06d56a3cfaa","4","-","No"
"0x8d7ee51ec16a0f95c7f241582de8cffb9a4c2293","4","-","No"
"0x2f361e48a3a6631429f35376eccb2ad79cfb5db2","4","-","No"
"0x329c54289ff5d6b7b7dae13592c6b1eda1543ed4","4","-","No"
"0x0edefa91e99da1eddd1372c1743a63b1595fc413","4","-","No"
"0x4130be64f8c3d6f14fdcb2f0fcee6d0fed8defea","4","-","No"
"0x729250be25dc878dd400bf5bef702de77c83493e","4","-","No"
"0x1e342d8cd201ce9d9c14f3a015c8dae0f41e40fa","4","-","No"
"0x5a641c6fd5a473395355816ebc757b067ccaabe5","4","-","No"
"0xf11c19ae9390392763ed8e4c51ba4055e7c7c6f3","4","-","No"
"0x4095f2b8dc6a18ce295699b0ab6ca16980881e48","4","-","No"
"0xcf7602a0df2f4a6a59edec5b4a241248ebee24e1","4","-","No"
"0x214f14d1bae354174e940d53b60c59fa6ff5aaac","4","-","No"
"0x354044d39f1e31109ecab3407b99b2ad5ed6515d","4","-","No"
"0x4f49c34759b7e888ce77de9dd34fec63d63495cc","4","-","No"
"0xde7024df23278b28484a7eb9e80d54f96de20d0d","4","-","No"
"0x12ed17d0061c89362a1fd0ba9aa960d68b97bd79","4","-","No"
"0x17bb6b65b7b5bd3651782ccf2e01c2c9c34ea0fb","4","-","No"
"0x00e81d0d81012e24a8c39aea69a9816c85409201","4","-","No"
"0x9d31f4d67785a9e60f65006e7f2d8f2180dcc933","4","-","No"
"0x82d0e68f4628305a445bf4751ae7e2f07f8fb9db","4","-","No"
"0xcf4228a8c37c277c91930260adc3799409c7c1d1","4","-","No"
"0xd8bc557fb66a16f0d84cb34719b28318830e70ef","4","-","No"
"0x01ab07010c2f4bf5971537669cc19d5d8cf320a0","4","-","No"
"0x971740ed368934875f1890898d5ffc10ea99fa43","4","-","No"
"0x5ecc25d1f658af69d9b59fcaedb2d9ee38254036","4","-","No"
"0x197008a1d3e26a97a19f46c121482969cef95b7d","4","-","No"
"0xc123110b44d6c5bfd7c963135041a7d80dfa107a","4","-","No"
"0xb4d391d0cf3eef9e2cb0b940ba04b63c27c041f9","4","-","No"
"0x029d93bf5aa8da4e1b433b8ea3151fd1cb0cfe54","4","-","No"
"0x43a996fa50d2f378d707aca9ddcde1c30cb68f63","4","-","No"
"0x67c1d46dca2d2637d781e858bd38eccdfdf32f9f","4","-","No"
"0xbb9ad3062c536c70217a3933af33987730c52602","4","-","No"
"0x35db86f3c27649cb19be0cfbd701a3daa589f022","4","-","No"
"0xc1ff3e6e2f1c5c0666dd171d72bda9d26b1d1f30","4","-","No"
"0xbee81ead08a2dc61d07fb5eda71915e099052ec2","4","-","No"
"0xe74fcfa5c7e5c39fb3e10a8279f78f557cf49ab7","4","-","No"
"0x80f060d4648ca7c7d8c16a5afea1167f38fa1e11","4","-","No"
"0x0cdafc2fbd1eb267bd46a500a668ea4b7f264a23","4","-","No"
"0xfa6e906dd9084d50be4b0e6ac13ef5b7186362e2","4","-","No"
"0x97cd05ee9f47c6aba029c5ed4fbce8ce817586e3","4","-","No"
"0x6c4595e365910dde0a963d3c9760040c96766cb6","4","-","No"
"0xda79352f3ee0d726288eaf7a73db0504f349e661","4","-","No"
"0x9b559d0808690df5541cf30afd357c0c5c420a92","4","-","No"
"0x42fb915d37f3a4ea92c29f217a74465a1f331b83","4","-","No"
"0x73064f6c1c5dad8d917782aec16ab564feb3c011","4","-","No"
"0xb1f32d7bbd638a91eaa2e7c28ac838361529e13f","4","-","No"
"0xf8992a1f4e302460bd49a1646ee315d810235212","4","-","No"
"0xd8b07bc1bc3bae553bca5e94e99935dc12df24ff","4","-","No"
"0x0424e057c2d0bc7e58c75975aaf38bf1e598cd49","4","-","No"
"0xbd7a1548882c919d5558bf6034e0895518125c07","4","-","No"
"0x3977318f07f3c7136395397d97b710d0241a2a2e","4","-","No"
"0x7d6bcc72533122105a5f5131a5e99cc998208ff8","4","-","No"
"0x26b5e14dbf21bfb62bff869f5f4bce8dbddbcfca","4","-","No"
"0x325c2d1854eceec13bd8a6febae584070d6f5e17","4","-","No"
"0x71cc25e270560ab31d5d2e15e5bf896ebfc4a640","4","-","No"
"0x8047a0fafa0b67737d36fdcd43a076fda747ecbe","4","-","No"
"0x7cdfc314b89a851054a9acc324171bf8a31593e9","4","-","No"
"0x91628188530f7b93919c81eb4d5dfe9d93ecb5be","4","-","No"
"0xeb4db23c27253077fb3080adda6c5c127b0dacae","4","-","No"
"0x172f86ac7711f5dc024934649353bf864af5055c","4","-","No"
"0xf80f4a9a67fffcdba606a8ab2ab1459dd38ab228","3","-","No"
"0xe2665c6b02ea68e0cf3ef1a74b88155ef10243a0","3","-","No"
"0xdbedb1b7d359b0776e139d385c78a5ac9b27c0f9","3","-","No"
"0xf1cd2ff3d38257abe3e9d47c572037b70b972555","3","-","No"
"0x87616fa850c87a78f307878f32d808dad8f4d401","3","-","No"
"0x3d8bbf1fae74db45436d1cfbc513267acb03da7a","3","-","No"
"0x116ab27d13bccae95819b086486b976d3d8d2a3c","3","-","No"
"0x88398dac284753fc651cd475b42aa507413f4fd2","3","-","No"
"0x3ff6517c30bd615d0a3c51ef2460f1886625c900","3","-","No"
"0x9cb0525d06c14aa22c18414dc6ee4cf4edb27566","3","-","No"
"0x3bec928cce3f397a0fcfcba8ad3bfdc8cbe0544a","3","-","No"
"0x91a502bae962c2c5da1fec8c4ec69f2a2a84a283","3","-","No"
"0xbaf4372857ea838a9693d86421d12a4c7af91985","3","-","No"
"0x9387fdd19f66865d5265b41cf3db95db243e8888","3","-","No"
"0x73165a7bf621f466c63f6a0c8f08e969772c2a6d","3","-","No"
"0x142d61ba3439810b89f17fc2268bface0c4a5c90","3","-","No"
"0x687543e02badb81e0283d0f0a4f2bf7529497da5","3","-","No"
"0x54a0c58d2d38f39bd01f3a2761f3ada530001cee","3","-","No"
"0x3985f46e0c518f5de26938c073280e6b37307054","3","-","No"
"0xbda9a3c241053bdc27423e6ceee83ba0e26bace2","3","-","No"
"0x7ebfb4537708d613d263578c0e34b559e8bc990b","3","-","No"
"0xe1ded22ca713eb479bbd50c055714abcca8ca57e","3","-","No"
"0x27e241e6fda72eada0d91a259afa84c830020153","3","-","No"
"0x404df15b36a2ee78112def9c19dc350ec0c00dfa","3","-","No"
"0x03853b09108931c5c8ff9b1a7de689e7e76e7711","3","-","No"
"0xf0f76d69382191f08cd2f7d77c3d05def740a3c9","3","-","No"
"0xa8dd3191e55cbc76a99d38f97581881c1e0afc17","3","-","No"
"0x7ecb2be93d804f0723a8b3b601504e92e3098323","3","-","No"
"0xbdc4d451dcab410dca2699fce2f25cf20f7ab61d","3","-","No"
"0xe4bfde90e04edac56dec9a27755b0ef860774f9a","3","-","No"
"0xf337b14da207429eef360164c150ed1773f2a386","3","-","No"
"0x2e7638abad4329c154bdf3d33d28ddc56f47136b","3","-","No"
"0x438110dc27d50682b0df262721c97047e4b00c7a","3","-","No"
"0x74632b1eff266f328bfb2aa837b7e6641e3373d0","3","-","No"
"0xee5ce06accce11bc77c5a93723c8032d9108f22d","2","-","No"
"0xf1fced5b0475a935b49b95786adbda2d40794d2d","2","-","No"
"0x1c3354d276b49fe8941a09b822a9100d50e88727","2","-","No"
"0x26e068650ae54b6c1b149e1b926634b07e137b9f","2","-","No"
"0xdd15553673126d386f9e735d0cc56a96e59cc095","2","-","No"
"0xbd722f41bca276b05a27e0b716bdec2cb801d952","2","-","No"
"0x469adaf766fb35f1a3c2569fe8c57a50f4b39131","2","-","No"
"0x2a8ce51e7c0a1ee60e20bd859ecd07fd2530a3f3","2","-","No"
"0x3d1d397acd3b0989d9e633d6dbf7e6f8f5c03a2d","2","-","No"
"0x585020d9c6b56874b78979f29d84e082d34f0b2a","2","-","No"
"0x09be9ab0eb61327d26904bae69efdc6633d5eec8","2","-","No"
"0x06f398ce76acc1fce97b7cab0eb2a96ba9230c9b","2","-","No"
"0x49c233d25768e462f0474390f653baf40dd592b2","2","-","No"
"0x8a01c36c1af154e0573bbe155fe3a053e3d3ae78","2","-","No"
"0x896b91836ac899fbc107c8d496eb1b96ed48d2c8","2","-","No"
"0x49c3feafddaefc3bed06f4ff87ce86610c2c1076","2","-","No"
"0x48a9789428f2067338d02b1ef3612df64f05feb7","2","-","No"
"0x9325564ade7683706107685cf1993678b1163261","2","-","No"
"0x166b6770f7513ee4be7a88f7c8d250e5e8bcbfaf","2","-","No"
"0xcc3e0238ab75ce515e7be86112c0f2386a672796","2","-","No"
"0x47a127f496d001f187ac65fc24852274dc51d080","2","-","No"
"0xda3605d79bc9e6ddef9bc8166c922cf7fd7c01a0","2","-","No"
"0x7811df09c3415e99beb22122123932e2fe1ef0b0","2","-","No"
"0x9df659ecd8cf577b1a61ecf2caa364bd9277481d","2","-","No"
"0x6ee25007b73fa79902a152a78cab50f4f7fa9eff","2","-","No"
"0x2993e1d02b11377f44455aedc618c705acbb0591","2","-","No"
"0x5d9e720a1c16b98ab897165803c4d96e8060b8e4","2","-","No"
"0xfcca6795934528041f9f8d09883b2f2fb6806b65","2","-","No"
"0x2951b1f7058bd2c05f01954002c450bac0873847","2","-","No"
"0xa8c4e3ce1743d0f2a6c227548c982a7c40569940","2","-","No"
"0x6ddc09c03fc5827bea47ce78401b15374be9f34a","2","-","No"
"0xfbc42b6d570e9e9f14a1bf0a39c85ad2b8f03ba5","2","-","No"
"0x2e97bab47dfb1fd1395be6d86fcd48c19374b79b","2","-","No"
"0x8ce17ff2c7376e9adfe9c63c47a801097fa6c525","2","-","No"
"0x51845fad9e2afbc9f6f07cfd60fdba45df1e3c2d","2","-","No"
"0x99222201f28e82c399f1bc41c046c7e4501bd1a0","2","-","No"
"0x0bed5daf7070108bd289c79ff4cfea144c986c3f","2","-","No"
"0x9a3aa8a638f8e67ff73ce671ac49bc3d2eb69538","2","-","No"
"0x64df7af696e0977771a0e1e1b1a8dd22ded3cf4b","2","-","No"
"0x48e9e2f211371bd2462e44af3d2d1aa610437f82","2","-","No"
"0x42de10a720c59ed8dcc6e55d5e61e03b5ad70905","2","-","No"
"0x69e874f26aa1fb3841bf1003a08247ab96ca0426","2","-","No"
"0x42ca45b785d87b8375dff176555c745b27d69da5","2","-","No"
"0xcca178a04d83af193330c7927fb9a42212fb1c25","2","-","No"
"0xef764bac8a438e7e498c2e5fccf0f174c3e3f8db","2","-","No"
"0xda5b7f6d7c32dbc04e3ea7e0e9b1eed6342275b1","2","-","No"
"0xc826378ca7822bb2d536df1070a5fd51969c815f","2","-","No"
"0x1028a8bfba4ad62caf408fc6c541f42a9015b0c0","2","-","No"
"0xbcb881aa8d0b3e786d00d0ae83c52e0ed078dcc3","2","-","No"
"0x6cd68e8f04490cd1a5a21cc97cc8bc15b47dc9eb","2","-","No"
"0xe7449d1590d8f91bf9d79f845627ea3bec840483","2","-","No"
"0x1eb322c016815ee5b29c071586c1b75be5934576","2","-","No"
"0x62a32ea089109e7b8f0fe29d839736ddb0c753f6","2","-","No"
"0x8950d9117c136b29a9b1ae8cd38db72226404243","2","-","No"
"0xf871f8c17c571c158b4b5d18802cc329ee9f19df","2","-","No"
"0x0e024cdba8377acf2d83e23090e27f5f8f490497","2","-","No"
"0x56451156e59a92217a90ee3f4b7d3fe9044c385a","2","-","No"
"0x98098214ad5b1b08cc9d94e32f056e9a0de18110","2","-","No"
"0x000f4432a40560bbff1b581a8b7aded8dab80026","2","-","No"
"0x75448866cee7a4680dc58fe846446af71f9f8438","2","-","No"
"0xc6c8aecb1d9ca59a09d691cda8539992655dbfb3","2","-","No"
"0x35641673a0ce64f644ad2f395be19668a06a5616","2","-","No"
"0x5f6fd9d880be6e209d5ee7a5517dfb40b8a9d81b","2","-","No"
"0xadeeb9d09b8bcee10943198fb6f6a4229bab3675","2","-","No"
"0x67f72412a592d066a2e688e62664116deabeab29","2","-","No"
"0x7ff63eca149e0e88df652cc9171dbe28ba1ca77f","2","-","No"
"0x8135d8ccd2acbe575ebf1827349185df7185cf97","2","-","No"
"0x3a2d016124df975850b84a6a970ecd5725bf793d","2","-","No"
"0xd0d6e0e58fe68bd495b4fd56bff3b19676460272","2","-","No"
"0x14b889b25e70f60d8dc0aa5f10c83680add61351","2","-","No"
"0x4127b2d364a8b1a10afda5d63c95253ce336c09b","2","-","No"
"0xa25243821277b10dff17a3276a51a772fd68c9de","2","-","No"
"0xa94b40c53432f0576e64873ce1cead1aae62fc90","2","-","No"
"0x77fc54677f6cd1c3a669b9c2ff032836af59c5b8","2","-","No"
"0xb6ad61b7558c718269a9129bd9ed9839d88a126a","2","-","No"
"0xb9b8ef61b7851276b0239757a039d54a23804cbb","2","-","No"
"0xf2664dfa7924d9f3895349bae785027ab9da1c87","2","-","No"
"0x781cd87dc6f3466b69440568b0fee5c8feb2b7f8","2","-","No"
"0x693f3210279d0c51a20781b94824c0ae5b783e89","2","-","No"
"0x5c2acae2bfbf75b7a2f045dc7f4326bc4f0b048d","2","-","No"
"0x1e7f481ad51cb706f8dade68bb2e94cb651d4724","2","-","No"
"0x58e316d51ada862d71fba22ada6f56d00186af13","2","-","No"
"0x0d0bd6469be80d57893cf1b21434936dfaa35319","2","-","No"
"0xe6c24dd52e33c65e815f2759fdd9f5efb4c69fd4","2","-","No"
"0x9a1e8645dedec6d45e2058d031b1ca97f815bd2e","2","-","No"
"0x00000029ff545c86524ade7caf132527707948c4","2","-","No"
"0x8ac5c1cbafc564fbd01ee4b116dea85e6a593ab4","2","-","No"
"0xacd37800e67ce9a35bf6cef176be1303d73f8f29","2","-","No"
"0x736dde3e0f5c588ddc53ad7f0f65667c0cca2801","2","-","No"
"0x78525bde42cf233e756b9372540743af62d1da68","2","-","No"
"0xd83256a8bb182e7be2382550ed24861c71108d35","2","-","No"
"0x15903df309f04d1e4944ceb27499301c7e6d8e55","2","-","No"
"0xed6b3dc95e6e41156cde61a206668935d7e958a4","2","-","No"
"0xf461b7e6cc342d2942379cab5332671d4b9eefee","2","-","No"
"0xd5102725cc00421854dd616a2d8769ce36017315","2","-","No"
"0x8390e3f92b24cfd8682111329cf25b86aba76cf3","2","-","No"
"0x058b10cbe1872ad139b00326686ee8ccef274c58","2","-","No"
"0xbcb5dc467d09d518a0eba0bd968a3ecfb37768c8","2","-","No"
"0xaf812e8babab3173edce179fe6fc6c2b1c482e39","2","-","No"
"0xa7269c74294e399d700a58be9f035b652dd67e48","2","-","No"
"0xc8c04b92a6aa653aaf72ab65d626aa70b0700b3c","2","-","No"
"0xf96d09c553db50ef8198eed965df9e660133c23a","2","-","No"
"0x4f27ee7ad5ef8d881f62511a36a245e99eaed800","2","-","No"
"0x46a0b4fa58141aba23185e79f7047a7dfd0ff100","2","-","No"
"0xa25f2d38cb91f53136c25e553641e341d1cbd07f","2","-","No"
"0x8f70b3ac45a6896532fb90b992d5b7827ba88d3c","2","-","No"
"0x36162c7b2d4a94686d74f8c9649769e1733ee42e","2","-","No"
"0x8330a84d3c16a55302f921c36979b1067418053a","2","-","No"
"0xee32d08e674dbc7ed9547f02e39da62a4689e7b5","2","-","No"
"0xf187586275561f8ae8db94001a3088c8ac9195fe","2","-","No"
"0x14e56cf9e6257475f9b6310adc98865fc24d6504","2","-","No"
"0x100fea55da1316ba7c624a7e5e86ee9861e3ffb7","2","-","No"
"0x2ce1a66f22a2dc6e410d9021d57aeb8d13d6bfef","2","-","No"
"0x5fd4fc7cbde1413af8f889d6ddc2b412897132a0","2","-","No"
"0x01e7f16e17c50d070eb66787f25ce3be405d6038","2","-","No"
"0x168e86eb1d72566ee0f77be308283ec4e9b60a14","2","-","No"
"0xbd23497f0bff23fbeea70cd14d923ed08c5e480f","2","-","No"
"0x8fac841807e21807f511daf3c04a34cd78661f4c","2","-","No"
"0xcd790d0813bef3add5ddc1ae5589d3a9b526cadf","2","-","No"
"0x443eb1f18cf8fd345df376078c72e00b27e3f6a3","2","-","No"
"0x2909a6853cd7d5aa7d3ab1167519f9bb843b9618","2","-","No"
"0x70e7a6621f4cb3c3e073d0539899f49fc88424c0","2","-","No"
"0x4da4a2f69cb2f61a49efb7423b1f093b79c6f1f2","2","-","No"
"0x1935ba29d778f2e4623c42910910ef85be7021ca","2","-","No"
"0xfa91288b3033d095992cf3cb0b0e54b807c3c2ac","2","-","No"
"0x88d250d0b8aa228f04963dfba7d44d6a2812dc9a","2","-","No"
"0xcb02c5065946d127d701e9b93802db4b8be1c52f","2","-","No"
"0xc87bd61fce6dac282a2f9225aff04e9718f58c2d","2","-","No"
"0xca3e3ff71782cda9fb5a7f2234287061f141e881","2","-","No"
"0x1b02ab3621631a28484f846f286ae7ce343901f1","2","-","No"
